frame_timestamp_original,frame_timestamp_new,residual,time_hardwaremanager,time_carla,brake,steer,throttle,ego_vx,ego_vy,ego_vz,ego_x,ego_y,ego_z,ego_yaw,ego_pitch,ego_roll,time_carla_s
1724764912.679035,0.0,0.0,1724764912675534900,1724764912684027000,-1.0,0.0,1.0,-5.514783424587222e-06,3.064119300688617e-05,-0.004053605254739523,51.571937561035156,330.8496398925781,0.3058609068393707,6.4220130298053846e-06,-0.13016290962696075,-0.1621398627758026,1724764912.684027
1724764912.7397892,0.05,-0.010754299163818357,1724764912740787500,1724764912737746000,-1.0,0.0,1.0,-1.28936990222428e-05,4.231284765410237e-05,-0.0036754035390913486,51.571937561035156,330.8496398925781,0.3056856393814087,5.311541826813482e-06,-0.13100984692573547,-0.161590576171875,1724764912.737746
1724764912.804545,0.1,-0.025509977340698237,1724764912805542000,1724764912800556200,-1.0,0.0,1.0,-1.6315809261868708e-05,3.403726077522151e-05,-0.002209927188232541,51.571937561035156,330.8496398925781,0.3054891526699066,3.879432824760443e-06,-0.1325329840183258,-0.160858154296875,1724764912.8005564
1724764912.8297327,0.15000000000000002,-0.0006977081298827903,1724764912838711300,1724764912831729700,-1.0,0.0,1.0,-1.5900091966614127e-05,-1.5627738321200013e-05,-0.0017804979579523206,51.571937561035156,330.8496398925781,0.30544614791870117,3.555006742317346e-06,-0.13296328485012054,-0.160675048828125,1724764912.83173
1724764912.8807864,0.2,-0.0017514705657958873,1724764912882781000,1724764912883779700,-1.0,0.0,1.0,-1.3897080862079747e-05,-1.134764443122549e-05,-0.0009971432154998183,51.571937561035156,330.8496398925781,0.30537351965904236,2.905972678490798e-06,-0.13378290832042694,-0.160369873046875,1724764912.8837798
1724764912.9355638,0.25,-0.0065288543701171875,1724764912936561300,1724764912937559300,-1.0,0.0,1.0,-9.586973646946717e-06,-8.750848792260513e-06,-0.0010141265811398625,51.571937561035156,330.8496398925781,0.30531951785087585,2.438230239931727e-06,-0.13446593284606934,-0.1601562350988388,1724764912.9375594
1724764912.9848542,0.30000000000000004,-0.005819272994995073,1724764912980864600,1724764912980864600,-1.0,0.0,1.0,-1.028111273626564e-05,-4.70377062811167e-06,6.850556383142248e-05,51.571937561035156,330.8496398925781,0.30532366037368774,2.2842700673209038e-06,-0.13470497727394104,-0.16009521484375,1724764912.9808645
1724764913.0357301,0.35000000000000003,-0.006695175170898404,1724764913034733600,1724764913034733600,-1.0,0.0,1.0,0.0,0.0,0.0,51.571937561035156,330.8496398925781,0.30530014634132385,2.0324600882304367e-06,-0.13507381081581116,-0.1599731296300888,1724764913.0347338
1724764913.0865252,0.4,-0.007490253448486306,1724764913087522400,1724764913086525100,-1.0,0.0,1.0,6.550574767061335e-07,-2.313209961357643e-06,-0.0004626294248737395,51.571937561035156,330.8496398925781,0.3052879571914673,2.0324600882304367e-06,-0.13507381081581116,-0.1599731296300888,1724764913.0865252
1724764913.1356883,0.45,-0.006653356552124012,1724764913140750100,1724764913139753200,-1.0,0.0,1.0,-9.691477771411883e-07,-4.108568418814684e-07,0.00022975035244598985,51.571937561035156,330.8496398925781,0.3052885830402374,1.8789560272125527e-06,-0.13516943156719208,-0.1599120944738388,1724764913.1397533
1724764913.1885066,0.5,-0.009471654891967773,1724764913194001700,1724764913193004600,-1.0,0.0,1.0,1.235985962466657e-07,-1.5393146668429836e-06,-0.00021349611051846296,51.571937561035156,330.8496398925781,0.3052833378314972,1.8789560272125527e-06,-0.13516943156719208,-0.1599120944738388,1724764913.1930046
1724764913.238623,0.55,-0.009587955474853471,1724764913237624300,1724764913235630200,-1.0,0.0,1.0,-1.2699659919235273e-06,2.757533366093412e-07,0.000394983624573797,51.571937561035156,330.8496398925781,0.3052936792373657,1.8789560272125527e-06,-0.13516943156719208,-0.1599120944738388,1724764913.2356303
1724764913.292533,0.6000000000000001,-0.013497972488403231,1724764913291535200,1724764913287524300,-1.0,0.0,1.0,-6.401523222621108e-08,-8.499118848703802e-07,-8.714704017620534e-05,51.571937561035156,330.8496398925781,0.3052893877029419,1.8789560272125527e-06,-0.13516943156719208,-0.1599120944738388,1724764913.2875245
1724764913.3342335,0.65,-0.005198574066162087,1724764913334233700,1724764913331241700,-1.0,0.0,1.0,-1.150424282059248e-06,6.970569188524678e-07,0.0004127712163608521,51.571937561035156,330.8496398925781,0.30528756976127625,1.8789560272125527e-06,-0.13516943156719208,-0.1599120944738388,1724764913.3312418
1724764913.3870625,0.7000000000000001,-0.008027601242065363,1724764913388568800,1724764913384072900,-1.0,0.0,1.0,-3.013505249782611e-07,-5.93354236855248e-08,7.951048610266298e-05,51.571937561035156,330.8496398925781,0.3052954077720642,1.6381540035581565e-06,-0.13522407412528992,-0.1598205417394638,1724764913.384073
1724764913.4400666,0.75,-0.011031627655029297,1724764913442063500,1724764913437136900,-1.0,0.0,1.0,4.096897328054183e-07,-7.605019050060946e-07,-0.00020531548943836242,51.571937561035156,330.8496398925781,0.305294930934906,1.6381540035581565e-06,-0.13522407412528992,-0.1598205417394638,1724764913.437137
1724764913.491593,0.8,-0.012557935714721635,1724764913494586200,1724764913492590400,-1.0,0.0,1.0,-4.1037523601517023e-07,3.906787355845154e-07,0.0001715316902846098,51.571937561035156,330.8496398925781,0.30530238151550293,1.6381540035581565e-06,-0.13522407412528992,-0.1598205417394638,1724764913.4925904
